date,respondent,respondent-name,type,type-name,timezone,timezone-description,value_energy,value-units,datatype,station,attributes,value_weather
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,54894,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,54894,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,54894,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,54894,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,54875,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,54875,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,54875,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,54875,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,38314,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,38314,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,38314,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,38314,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,38333,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,38333,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,38333,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,38333,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,38347,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,38347,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,38347,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,38347,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,38335,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,38335,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,38335,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,38335,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,38314,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,38314,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,38314,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,38314,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,68132,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,68132,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,68132,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,68132,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,67695,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,67695,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,67695,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,67695,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,67534,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,67534,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,67534,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,67534,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,67895,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,67895,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,67895,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,67895,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,68132,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,68132,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,68132,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,68132,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Arizona,Arizona,41483,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Arizona,Arizona,41483,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Arizona,Arizona,41483,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Arizona,Arizona,41483,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Central,Central,41546,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Central,Central,41546,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Central,Central,41546,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Central,Central,41546,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Eastern,Eastern,41589,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Eastern,Eastern,41589,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Eastern,Eastern,41589,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Eastern,Eastern,41589,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Mountain,Mountain,41507,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Mountain,Mountain,41507,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Mountain,Mountain,41507,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Mountain,Mountain,41507,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Pacific,Pacific,41483,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Pacific,Pacific,41483,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Pacific,Pacific,41483,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BANC,Balancing Authority of Northern California,D,Demand,Pacific,Pacific,41483,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Arizona,Arizona,166967,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Arizona,Arizona,166967,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Arizona,Arizona,166967,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Arizona,Arizona,166967,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Central,Central,167182,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Central,Central,167182,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Central,Central,167182,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Central,Central,167182,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Eastern,Eastern,167343,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Eastern,Eastern,167343,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Eastern,Eastern,167343,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Eastern,Eastern,167343,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Mountain,Mountain,167029,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Mountain,Mountain,167029,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Mountain,Mountain,167029,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Mountain,Mountain,167029,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Pacific,Pacific,166967,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Pacific,Pacific,166967,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Pacific,Pacific,166967,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,BPAT,Bonneville Power Administration,D,Demand,Pacific,Pacific,166967,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAL,California,D,Demand,Arizona,Arizona,673637,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Arizona,Arizona,673637,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Arizona,Arizona,673637,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAL,California,D,Demand,Arizona,Arizona,673637,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAL,California,D,Demand,Central,Central,674049,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Central,Central,674049,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Central,Central,674049,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAL,California,D,Demand,Central,Central,674049,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAL,California,D,Demand,Eastern,Eastern,674402,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Eastern,Eastern,674402,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Eastern,Eastern,674402,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAL,California,D,Demand,Eastern,Eastern,674402,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAL,California,D,Demand,Mountain,Mountain,673707,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Mountain,Mountain,673707,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Mountain,Mountain,673707,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAL,California,D,Demand,Mountain,Mountain,673707,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAL,California,D,Demand,Pacific,Pacific,673637,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Pacific,Pacific,673637,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAL,California,D,Demand,Pacific,Pacific,673637,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAL,California,D,Demand,Pacific,Pacific,673637,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Arizona,Arizona,537324,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Arizona,Arizona,537324,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Arizona,Arizona,537324,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Arizona,Arizona,537324,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Central,Central,536440,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Central,Central,536440,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Central,Central,536440,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Central,Central,536440,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Eastern,Eastern,535260,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Eastern,Eastern,535260,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Eastern,Eastern,535260,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Eastern,Eastern,535260,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Mountain,Mountain,537035,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Mountain,Mountain,537035,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Mountain,Mountain,537035,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Mountain,Mountain,537035,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Pacific,Pacific,537324,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Pacific,Pacific,537324,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Pacific,Pacific,537324,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CAR,Carolinas,D,Demand,Pacific,Pacific,537324,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CENT,Central,D,Demand,Arizona,Arizona,725821,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Arizona,Arizona,725821,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Arizona,Arizona,725821,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CENT,Central,D,Demand,Arizona,Arizona,725821,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CENT,Central,D,Demand,Central,Central,724164,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Central,Central,724164,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Central,Central,724164,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CENT,Central,D,Demand,Central,Central,724164,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CENT,Central,D,Demand,Eastern,Eastern,723210,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Eastern,Eastern,723210,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Eastern,Eastern,723210,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CENT,Central,D,Demand,Eastern,Eastern,723210,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CENT,Central,D,Demand,Mountain,Mountain,725052,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Mountain,Mountain,725052,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Mountain,Mountain,725052,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CENT,Central,D,Demand,Mountain,Mountain,725052,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CENT,Central,D,Demand,Pacific,Pacific,725821,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Pacific,Pacific,725821,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CENT,Central,D,Demand,Pacific,Pacific,725821,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CENT,Central,D,Demand,Pacific,Pacific,725821,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Arizona,Arizona,5342,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Arizona,Arizona,5342,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Arizona,Arizona,5342,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Arizona,Arizona,5342,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Central,Central,5363,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Central,Central,5363,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Central,Central,5363,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Central,Central,5363,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Eastern,Eastern,5374,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Eastern,Eastern,5374,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Eastern,Eastern,5374,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Eastern,Eastern,5374,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Mountain,Mountain,5352,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Mountain,Mountain,5352,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Mountain,Mountain,5352,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Mountain,Mountain,5352,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Pacific,Pacific,5342,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Pacific,Pacific,5342,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Pacific,Pacific,5342,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04 00:00:00,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Pacific,Pacific,5342,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",117
2023-04-04 00:00:00,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,557540,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",161
