date,respondent,respondent-name,type,type-name,timezone,timezone-description,value_energy,value-units,datatype,station,attributes,value_weather
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Arizona,Arizona,53148,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Central,Central,52662,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Central,Central,70131,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Eastern,Eastern,52537,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Mountain,Mountain,52873,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AECI,"Associated Electric Cooperative, Inc.",D,Demand,Pacific,Pacific,53148,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Eastern,Eastern,36960,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Pacific,Pacific,36776,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Mountain,Mountain,69992,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Arizona,Arizona,36776,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Pacific,Pacific,69839,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Central,Central,36878,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AVA,Avista Corporation,D,Demand,Mountain,Mountain,36811,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00094745,",,W,2400",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Eastern,Eastern,70262,megawatthours,TMAX,GHCND:USW00094789,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USC00280907,",,H,0700",228
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USC00283704,",,H,0700",222
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USC00284987,",,H,0630",206
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USC00308577,",,H,0800",194
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USW00014732,",,W,2400",122
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USW00014734,",,W,2400",150
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USW00054743,",,W,",144
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USW00054787,",,W,",133
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USW00094728,",,W,2400",139
2023-04-05 00:00:00,AZPS,Arizona Public Service Company,D,Demand,Arizona,Arizona,69839,megawatthours,TMAX,GHCND:USW00094741,",,W,",139
