date,datatype,station,attributes,value
2023-04-04T00:00:00,TMAX,GHCND:USC00280907,",,H,0700",161
2023-04-04T00:00:00,TMAX,GHCND:USC00283704,",,H,0700",161
2023-04-04T00:00:00,TMAX,GHCND:USC00284987,",,H,0630",128
2023-04-04T00:00:00,TMAX,GHCND:USC00308577,",,H,0800",117
