period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-03-31,BPAT,Bonneville Power Administration,D,Demand,Mountain,Mountain,166226,megawatthours
2023-03-31,BPAT,Bonneville Power Administration,D,Demand,Pacific,Pacific,166456,megawatthours
2023-03-31,CAL,California,D,Demand,Arizona,Arizona,667974,megawatthours
2023-03-31,CAL,California,D,Demand,Central,Central,671046,megawatthours
2023-03-31,CAL,California,D,Demand,Eastern,Eastern,672569,megawatthours
2023-03-31,CAL,California,D,Demand,Mountain,Mountain,669425,megawatthours
2023-03-31,CAL,California,D,Demand,Pacific,Pacific,667974,megawatthours
2023-03-31,CAR,Carolinas,D,Demand,Eastern,Eastern,514916,megawatthours
2023-03-31,CAR,Carolinas,D,Demand,Pacific,Pacific,512577,megawatthours
2023-03-31,CENT,Central,D,Demand,Arizona,Arizona,681448,megawatthours
2023-03-31,CENT,Central,D,Demand,Central,Central,680942,megawatthours
2023-03-31,CENT,Central,D,Demand,Eastern,Eastern,680896,megawatthours
2023-03-31,CENT,Central,D,Demand,Pacific,Pacific,681448,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Arizona,Arizona,5138,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Central,Central,5127,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Eastern,Eastern,5116,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Mountain,Mountain,5131,megawatthours
2023-03-31,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,Pacific,Pacific,5138,megawatthours
2023-03-31,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,552462,megawatthours
2023-03-31,CISO,California Independent System Operator,D,Demand,Central,Central,554812,megawatthours
2023-03-31,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,555996,megawatthours
2023-03-31,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,553567,megawatthours
2023-03-31,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,552462,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,D,Demand,Arizona,Arizona,135893,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,D,Demand,Central,Central,136695,megawatthours
2023-03-31,CAR,Carolinas,D,Demand,Arizona,Arizona,512577,megawatthours
2023-03-31,CAR,Carolinas,D,Demand,Central,Central,514535,megawatthours
2023-03-31,CENT,Central,D,Demand,Mountain,Mountain,681174,megawatthours
2023-03-31,CAR,Carolinas,D,Demand,Mountain,Mountain,513761,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,D,Demand,Eastern,Eastern,136897,megawatthours
2023-03-31,CPLE,Duke Energy Progress East,D,Demand,Mountain,Mountain,136383,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,D,Demand,Arizona,Arizona,12095,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,D,Demand,Central,Central,12186,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,D,Demand,Eastern,Eastern,12208,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,D,Demand,Mountain,Mountain,12146,megawatthours
2023-03-31,CPLW,Duke Energy Progress West,D,Demand,Pacific,Pacific,12095,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,D,Demand,Arizona,Arizona,5421,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,D,Demand,Central,Central,5401,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,D,Demand,Eastern,Eastern,5387,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,D,Demand,Mountain,Mountain,5414,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,D,Demand,Pacific,Pacific,5421,megawatthours
2023-03-31,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Arizona,Arizona,70875,megawatthours
2023-03-31,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Central,Central,70813,megawatthours
2023-03-31,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Eastern,Eastern,70761,megawatthours
2023-03-31,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Mountain,Mountain,70875,megawatthours
2023-03-31,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,Pacific,Pacific,70875,megawatthours
2023-03-31,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Arizona,Arizona,15099,megawatthours
2023-03-31,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Central,Central,15060,megawatthours
2023-03-31,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Eastern,Eastern,15039,megawatthours
2023-03-31,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Mountain,Mountain,15073,megawatthours
2023-03-31,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,Pacific,Pacific,15099,megawatthours
2023-03-31,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Arizona,Arizona,2559,megawatthours
2023-03-31,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Central,Central,2561,megawatthours
2023-03-31,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Eastern,Eastern,2563,megawatthours
2023-03-31,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Mountain,Mountain,2560,megawatthours
2023-03-31,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,Pacific,Pacific,2559,megawatthours
2023-03-31,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Central,Central,1554,megawatthours
2023-03-31,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Eastern,Eastern,1553,megawatthours
2023-03-31,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Mountain,Mountain,1549,megawatthours
2023-03-31,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Pacific,Pacific,1540,megawatthours
2023-03-31,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Arizona,Arizona,67802,megawatthours
2023-03-31,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Central,Central,67731,megawatthours
2023-03-31,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Eastern,Eastern,67721,megawatthours
2023-03-31,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Mountain,Mountain,67776,megawatthours
2023-03-31,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,Pacific,Pacific,67802,megawatthours
2023-03-31,SW,Southwest,DF,Day-ahead demand forecast,Arizona,Arizona,238239,megawatthours
2023-03-31,SW,Southwest,DF,Day-ahead demand forecast,Central,Central,238362,megawatthours
2023-03-31,SW,Southwest,DF,Day-ahead demand forecast,Eastern,Eastern,238561,megawatthours
2023-03-31,SW,Southwest,DF,Day-ahead demand forecast,Mountain,Mountain,238273,megawatthours
2023-03-31,SW,Southwest,DF,Day-ahead demand forecast,Pacific,Pacific,238239,megawatthours
2023-03-31,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Arizona,Arizona,698933,megawatthours
2023-03-31,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Central,Central,700226,megawatthours
2023-03-31,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Eastern,Eastern,700051,megawatthours
2023-03-31,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Mountain,Mountain,699511,megawatthours
2023-03-31,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,Pacific,Pacific,698933,megawatthours
2023-03-31,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Arizona,Arizona,6367,megawatthours
2023-03-31,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Central,Central,6341,megawatthours
2023-03-31,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Eastern,Eastern,6326,megawatthours
2023-03-31,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Mountain,Mountain,6355,megawatthours
2023-03-31,TAL,City of Tallahassee,DF,Day-ahead demand forecast,Pacific,Pacific,6367,megawatthours
2023-03-31,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,60875,megawatthours
2023-03-31,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Central,Central,60645,megawatthours
2023-03-31,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,60506,megawatthours
2023-03-31,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,60769,megawatthours
2023-03-31,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,60875,megawatthours
2023-03-31,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Arizona,Arizona,33386,megawatthours
2023-03-31,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Central,Central,33481,megawatthours
2023-03-31,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Eastern,Eastern,33543,megawatthours
2023-03-31,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Mountain,Mountain,33432,megawatthours
2023-03-31,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,Pacific,Pacific,33386,megawatthours
2023-03-31,TEX,Texas,DF,Day-ahead demand forecast,Arizona,Arizona,1100481,megawatthours
2023-03-31,TEX,Texas,DF,Day-ahead demand forecast,Central,Central,1100543,megawatthours
2023-03-31,TEX,Texas,DF,Day-ahead demand forecast,Eastern,Eastern,1099299,megawatthours
2023-03-31,TEX,Texas,DF,Day-ahead demand forecast,Mountain,Mountain,1100823,megawatthours
2023-03-31,TEX,Texas,DF,Day-ahead demand forecast,Pacific,Pacific,1100481,megawatthours
2023-03-31,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Arizona,Arizona,6820,megawatthours
2023-03-31,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Central,Central,6832,megawatthours
2023-03-31,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Eastern,Eastern,6837,megawatthours
2023-03-31,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Mountain,Mountain,6826,megawatthours
2023-03-31,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,Pacific,Pacific,6820,megawatthours
2023-03-31,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Arizona,Arizona,14555,megawatthours
2023-03-31,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Central,Central,14495,megawatthours
2023-03-31,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Eastern,Eastern,14474,megawatthours
2023-03-31,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Mountain,Mountain,14525,megawatthours
2023-03-31,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,Pacific,Pacific,14555,megawatthours
2023-03-31,TEN,Tennessee,DF,Day-ahead demand forecast,Arizona,Arizona,369090,megawatthours
2023-03-31,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Mountain,Mountain,369825,megawatthours
2023-03-31,TEN,Tennessee,DF,Day-ahead demand forecast,Central,Central,370448,megawatthours
2023-03-31,TEN,Tennessee,DF,Day-ahead demand forecast,Eastern,Eastern,370437,megawatthours
2023-03-31,TEN,Tennessee,DF,Day-ahead demand forecast,Mountain,Mountain,369825,megawatthours
2023-03-31,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Pacific,Pacific,369090,megawatthours
2023-03-31,TEN,Tennessee,DF,Day-ahead demand forecast,Pacific,Pacific,369090,megawatthours
2023-03-31,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Central,Central,370448,megawatthours
2023-03-31,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Arizona,Arizona,369090,megawatthours
2023-03-31,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,Eastern,Eastern,370437,megawatthours
2023-03-31,US48,United States Lower 48,DF,Day-ahead demand forecast,Arizona,Arizona,10075652,megawatthours
2023-03-31,US48,United States Lower 48,DF,Day-ahead demand forecast,Central,Central,10099704,megawatthours
2023-03-31,US48,United States Lower 48,DF,Day-ahead demand forecast,Eastern,Eastern,10107367,megawatthours
2023-03-31,US48,United States Lower 48,DF,Day-ahead demand forecast,Mountain,Mountain,10088898,megawatthours
2023-03-31,US48,United States Lower 48,DF,Day-ahead demand forecast,Pacific,Pacific,10075652,megawatthours
2023-03-31,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Eastern,Eastern,140439,megawatthours
2023-03-31,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Mountain,Mountain,140420,megawatthours
2023-03-31,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Pacific,Pacific,140369,megawatthours
2023-03-31,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Arizona,Arizona,61473,megawatthours
2023-03-31,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Central,Central,61486,megawatthours
2023-03-31,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Eastern,Eastern,61486,megawatthours
2023-03-31,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Mountain,Mountain,61485,megawatthours
2023-03-31,PACW,PacifiCorp West,DF,Day-ahead demand forecast,Pacific,Pacific,61473,megawatthours
2023-03-31,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,62837,megawatthours
2023-03-31,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Central,Central,62692,megawatthours
2023-03-31,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Eastern,Eastern,62625,megawatthours
2023-03-31,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Mountain,Mountain,62768,megawatthours
2023-03-31,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,Pacific,Pacific,62837,megawatthours
2023-03-31,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Arizona,Arizona,1947479,megawatthours
2023-03-31,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Central,Central,1965809,megawatthours
2023-03-31,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Eastern,Eastern,1973574,megawatthours
2023-03-31,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Mountain,Mountain,1957171,megawatthours
2023-03-31,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,Pacific,Pacific,1947479,megawatthours
2023-03-31,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Arizona,Arizona,33371,megawatthours
2023-03-31,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Central,Central,33356,megawatthours
2023-03-31,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Eastern,Eastern,33366,megawatthours
2023-03-31,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Mountain,Mountain,33364,megawatthours
2023-03-31,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,Pacific,Pacific,33371,megawatthours
2023-03-31,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Arizona,Arizona,108447,megawatthours
2023-03-31,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Central,Central,108406,megawatthours
2023-03-31,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Eastern,Eastern,108307,megawatthours
2023-03-31,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Mountain,Mountain,108533,megawatthours
2023-03-31,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,Pacific,Pacific,108447,megawatthours
2023-03-31,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,57425,megawatthours
2023-03-31,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Central,Central,56446,megawatthours
2023-03-31,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,56398,megawatthours
2023-03-31,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,56770,megawatthours
2023-03-31,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,57425,megawatthours
2023-03-31,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Arizona,Arizona,58075,megawatthours
2023-03-31,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Central,Central,58330,megawatthours
2023-03-31,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Eastern,Eastern,58381,megawatthours
2023-03-31,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Mountain,Mountain,58246,megawatthours
2023-03-31,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,Pacific,Pacific,58075,megawatthours
2023-03-31,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,53919,megawatthours
2023-03-31,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Central,Central,53869,megawatthours
2023-03-31,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,53771,megawatthours
2023-03-31,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,53923,megawatthours
2023-03-31,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,53919,megawatthours
2023-03-31,SCL,Seattle City Light,DF,Day-ahead demand forecast,Arizona,Arizona,27285,megawatthours
2023-03-31,SCL,Seattle City Light,DF,Day-ahead demand forecast,Central,Central,27195,megawatthours
2023-03-31,SCL,Seattle City Light,DF,Day-ahead demand forecast,Eastern,Eastern,27157,megawatthours
2023-03-31,SCL,Seattle City Light,DF,Day-ahead demand forecast,Mountain,Mountain,27233,megawatthours
2023-03-31,SCL,Seattle City Light,DF,Day-ahead demand forecast,Pacific,Pacific,27285,megawatthours
2023-03-31,SE,Southeast,DF,Day-ahead demand forecast,Arizona,Arizona,532630,megawatthours
2023-03-31,SE,Southeast,DF,Day-ahead demand forecast,Central,Central,532183,megawatthours
2023-03-31,SE,Southeast,DF,Day-ahead demand forecast,Eastern,Eastern,532086,megawatthours
2023-03-31,SE,Southeast,DF,Day-ahead demand forecast,Mountain,Mountain,532451,megawatthours
2023-03-31,SE,Southeast,DF,Day-ahead demand forecast,Pacific,Pacific,532630,megawatthours
2023-03-31,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,4260,megawatthours
2023-03-31,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Central,Central,4234,megawatthours
2023-03-31,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,4215,megawatthours
2023-03-31,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,4248,megawatthours
2023-03-31,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,4260,megawatthours
2023-03-31,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Arizona,Arizona,532630,megawatthours
2023-03-31,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Central,Central,532183,megawatthours
2023-03-31,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Eastern,Eastern,532086,megawatthours
2023-03-31,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Mountain,Mountain,532451,megawatthours
2023-03-31,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,Pacific,Pacific,532630,megawatthours
2023-03-31,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,Arizona,Arizona,1540,megawatthours
2023-03-31,ISNE,ISO New England,DF,Day-ahead demand forecast,Mountain,Mountain,284640,megawatthours
2023-03-31,ISNE,ISO New England,DF,Day-ahead demand forecast,Pacific,Pacific,283640,megawatthours
2023-03-31,JEA,JEA,DF,Day-ahead demand forecast,Arizona,Arizona,32221,megawatthours
2023-03-31,JEA,JEA,DF,Day-ahead demand forecast,Central,Central,32031,megawatthours
2023-03-31,JEA,JEA,DF,Day-ahead demand forecast,Eastern,Eastern,31905,megawatthours
2023-03-31,JEA,JEA,DF,Day-ahead demand forecast,Mountain,Mountain,32145,megawatthours
2023-03-31,JEA,JEA,DF,Day-ahead demand forecast,Pacific,Pacific,32221,megawatthours
2023-03-31,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Arizona,Arizona,59752,megawatthours
2023-03-31,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Central,Central,59841,megawatthours
2023-03-31,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Eastern,Eastern,59944,megawatthours
2023-03-31,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Mountain,Mountain,59777,megawatthours
2023-03-31,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,Pacific,Pacific,59752,megawatthours
2023-03-31,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Arizona,Arizona,81452,megawatthours
2023-03-31,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Central,Central,81865,megawatthours
2023-03-31,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Eastern,Eastern,81865,megawatthours
2023-03-31,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Mountain,Mountain,81683,megawatthours
2023-03-31,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,Pacific,Pacific,81452,megawatthours
2023-03-31,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Arizona,Arizona,1947479,megawatthours
2023-03-31,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Central,Central,1965809,megawatthours
2023-03-31,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Eastern,Eastern,1973574,megawatthours
2023-03-31,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Mountain,Mountain,1957171,megawatthours
2023-03-31,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,Pacific,Pacific,1947479,megawatthours
2023-03-31,MIDW,Midwest,DF,Day-ahead demand forecast,Arizona,Arizona,1793068,megawatthours
2023-03-31,MIDW,Midwest,DF,Day-ahead demand forecast,Central,Central,1792275,megawatthours
2023-03-31,MIDW,Midwest,DF,Day-ahead demand forecast,Eastern,Eastern,1792065,megawatthours
2023-03-31,MIDW,Midwest,DF,Day-ahead demand forecast,Mountain,Mountain,1792767,megawatthours
2023-03-31,MIDW,Midwest,DF,Day-ahead demand forecast,Pacific,Pacific,1793068,megawatthours
2023-03-31,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Arizona,Arizona,1658595,megawatthours
2023-03-31,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Central,Central,1657362,megawatthours
2023-03-31,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Eastern,Eastern,1657089,megawatthours
2023-03-31,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Mountain,Mountain,1658063,megawatthours
2023-03-31,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,Pacific,Pacific,1658595,megawatthours
2023-03-31,NE,New England,DF,Day-ahead demand forecast,Arizona,Arizona,283640,megawatthours
2023-03-31,NE,New England,DF,Day-ahead demand forecast,Central,Central,285480,megawatthours
2023-03-31,NE,New England,DF,Day-ahead demand forecast,Eastern,Eastern,286170,megawatthours
2023-03-31,NE,New England,DF,Day-ahead demand forecast,Mountain,Mountain,284640,megawatthours
2023-03-31,NE,New England,DF,Day-ahead demand forecast,Pacific,Pacific,283640,megawatthours
2023-03-31,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Arizona,Arizona,84052,megawatthours
2023-03-31,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Central,Central,84196,megawatthours
2023-03-31,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Eastern,Eastern,84281,megawatthours
2023-03-31,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Mountain,Mountain,84130,megawatthours
2023-03-31,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,Pacific,Pacific,84052,megawatthours
2023-03-31,NW,Northwest,DF,Day-ahead demand forecast,Arizona,Arizona,936544,megawatthours
2023-03-31,NW,Northwest,DF,Day-ahead demand forecast,Central,Central,934752,megawatthours
2023-03-31,NW,Northwest,DF,Day-ahead demand forecast,Eastern,Eastern,934279,megawatthours
2023-03-31,NW,Northwest,DF,Day-ahead demand forecast,Mountain,Mountain,935663,megawatthours
2023-03-31,NW,Northwest,DF,Day-ahead demand forecast,Pacific,Pacific,936544,megawatthours
2023-03-31,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Arizona,Arizona,33563,megawatthours
2023-03-31,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Central,Central,33574,megawatthours
2023-03-31,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Eastern,Eastern,33591,megawatthours
2023-03-31,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Mountain,Mountain,33562,megawatthours
2023-03-31,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,Pacific,Pacific,33563,megawatthours
2023-03-31,NY,New York,DF,Day-ahead demand forecast,Arizona,Arizona,378991,megawatthours
2023-03-31,NY,New York,DF,Day-ahead demand forecast,Central,Central,381338,megawatthours
2023-03-31,NY,New York,DF,Day-ahead demand forecast,Eastern,Eastern,382301,megawatthours
2023-03-31,NY,New York,DF,Day-ahead demand forecast,Mountain,Mountain,380219,megawatthours
2023-03-31,NY,New York,DF,Day-ahead demand forecast,Pacific,Pacific,378991,megawatthours
2023-03-31,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,378991,megawatthours
2023-03-31,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Central,Central,381338,megawatthours
2023-03-31,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,382301,megawatthours
2023-03-31,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,380219,megawatthours
2023-03-31,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,378991,megawatthours
2023-03-31,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Arizona,Arizona,140369,megawatthours
2023-03-31,PACE,PacifiCorp East,DF,Day-ahead demand forecast,Central,Central,140429,megawatthours
2023-03-31,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,Pacific,Pacific,5332,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Arizona,Arizona,246745,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Central,Central,247937,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Eastern,Eastern,248333,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Mountain,Mountain,247405,megawatthours
2023-03-31,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,Pacific,Pacific,246745,megawatthours
2023-03-31,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Arizona,Arizona,18077,megawatthours
2023-03-31,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,Central,Central,18107,megawatthours
